Company,RAM,Storage,Battery,Price
3,4,256,5100,22002.0
3,8,256,3700,22574.0
2,8,256,7800,24656.0
2,4,128,4400,16308.0
6,6,128,7600,11672.0
5,4,64,5000,7980.0
3,8,64,5700,11094.0
2,6,64,6700,12814.0
5,4,64,3500,7950.0
2,4,128,5000,16320.0
8,6,128,3800,10596.0
4,4,64,3700,8454.0
6,8,128,3100,11882.0
4,4,256,5700,20014.0
3,8,256,3000,22560.0
3,6,64,7800,10836.0
8,6,64,4500,6770.0
4,6,128,3500,12590.0
5,4,256,3400,19468.0
8,8,64,4800,7076.0
2,4,64,7400,12528.0
4,8,256,4600,20592.0
3,4,256,7100,22042.0
1,6,128,7600,23672.0
6,8,128,5400,11928.0
6,8,256,3900,19578.0
2,8,256,5300,24606.0
5,4,128,3200,11784.0
6,8,128,7600,11972.0
2,4,128,6100,16342.0
7,4,128,5100,10822.0
6,8,64,4000,8060.0
3,4,256,7300,22046.0
4,8,64,3600,9052.0
6,4,128,3700,11294.0
1,6,128,5100,23622.0
3,6,128,4900,14618.0
2,6,256,6000,24320.0
6,6,128,6000,11640.0
8,6,256,7700,18354.0
6,6,256,5400,19308.0
3,4,128,4100,14302.0
8,6,64,7400,6828.0
6,8,64,7600,8132.0
8,4,256,6700,18034.0
3,6,64,3000,10740.0
6,6,64,6900,7818.0
1,4,256,3800,30976.0
5,4,128,4900,11818.0
3,8,64,6900,11118.0
7,8,128,6200,11444.0
4,8,256,5000,20600.0
7,6,256,6200,18824.0
3,4,256,3300,21966.0
5,4,256,7800,19556.0
2,8,64,4000,13060.0
6,8,256,5600,19612.0
6,4,128,7700,11374.0
3,8,256,4900,22598.0
1,6,64,4300,19766.0
1,6,256,3300,31266.0
6,8,256,5900,19618.0
3,6,256,4800,22296.0
8,4,256,3700,17974.0
7,6,256,7100,18842.0
3,8,256,3300,22566.0
5,4,128,4200,11804.0
8,6,64,6400,6808.0
3,4,128,4600,14312.0
8,6,64,4200,6764.0
5,8,256,6000,20120.0
5,4,256,7100,19542.0
4,4,128,4400,12308.0
4,6,64,7400,8828.0
2,4,64,6900,12518.0
4,8,256,4700,20594.0
2,4,64,6000,12500.0
2,6,128,7300,16666.0
4,8,64,7500,9130.0
7,4,64,7700,7034.0
5,4,256,7800,19556.0
7,4,64,6700,7014.0
3,8,256,3300,22566.0
2,4,128,5300,16326.0
7,6,64,4600,7272.0
5,6,64,3200,8244.0
1,6,256,5900,31318.0
6,8,256,4300,19586.0
6,4,64,7500,7530.0
5,4,64,4500,7970.0
4,6,128,5600,12632.0
3,8,64,7600,11132.0
6,6,64,7000,7820.0
4,6,256,3600,20272.0
1,4,256,6700,31034.0
1,8,64,7000,20120.0
6,8,64,7500,8130.0
7,8,256,3600,19072.0
5,8,64,5100,8582.0
3,4,256,7300,22046.0
3,6,64,4600,10772.0
5,8,64,4400,8568.0
5,4,256,5900,19518.0
5,8,128,7200,12464.0
3,6,128,4600,14612.0
3,8,128,6700,14954.0
8,8,256,5800,18616.0
5,6,128,6900,12158.0
6,8,128,6100,11942.0
3,6,128,3400,14588.0
2,8,256,7300,24646.0
6,4,256,7300,19046.0
1,6,64,3300,19746.0
7,6,256,4600,18792.0
7,6,128,7400,11168.0
4,8,64,7600,9132.0
1,8,64,4500,20070.0
1,4,64,7900,19538.0
6,8,256,3200,19564.0
3,6,256,7400,22348.0
7,4,64,3100,6942.0
3,4,256,5500,22010.0
3,8,64,3400,11048.0
5,4,256,4200,19484.0
4,4,256,7700,20054.0
3,6,256,4000,22280.0
3,4,64,3800,10456.0
7,6,256,4300,18786.0
8,4,128,7600,10372.0
7,6,256,6600,18832.0
7,6,128,4000,11100.0
8,8,128,3200,10884.0
7,6,64,7400,7328.0
5,4,256,5900,19518.0
3,8,256,3400,22568.0
5,4,64,5800,7996.0
2,6,64,7800,12836.0
7,6,128,4600,11112.0
5,8,128,7500,12470.0
7,8,256,7600,19152.0
8,4,128,5500,10330.0
1,6,64,5300,19786.0
5,8,64,3900,8558.0
8,4,64,3700,6454.0
6,6,128,3900,11598.0
1,6,256,5100,31302.0
6,4,256,6600,19032.0
7,8,128,7200,11464.0
7,4,64,5700,6994.0
8,6,64,3900,6758.0
8,8,64,5600,7092.0
3,8,256,5500,22610.0
2,4,256,7600,24052.0
8,8,64,6000,7100.0
7,8,256,7200,19144.0
4,8,128,6000,12940.0
5,6,256,3300,19766.0
8,8,256,4300,18586.0
5,8,64,5100,8582.0
7,8,256,4500,19090.0
6,4,128,5900,11338.0
2,4,64,3700,12454.0
6,8,128,5300,11926.0
3,8,128,4300,14906.0
2,4,128,4700,16314.0
3,8,64,6700,11114.0
3,4,256,4700,21994.0
8,4,256,3300,17966.0
7,8,128,4400,11408.0
6,6,64,5900,7798.0
7,8,128,3800,11396.0
7,4,64,6900,7018.0
1,4,256,4300,30986.0
8,4,64,7900,6538.0
3,8,256,5400,22608.0
3,8,128,6400,14948.0
1,6,128,4600,23612.0
2,4,64,7300,12526.0
8,6,64,7400,6828.0
1,6,128,5300,23626.0
5,6,256,3000,19760.0
4,8,128,5500,12930.0
5,4,64,5600,7992.0
2,8,256,4800,24596.0
5,6,128,7100,12162.0
1,4,256,7800,31056.0
2,6,128,7000,16660.0
3,8,256,3200,22564.0
5,4,64,6400,8008.0
2,8,64,4500,13070.0
5,8,128,3200,12384.0
2,6,256,6100,24322.0
3,4,128,3200,14284.0
6,8,128,4200,11904.0
4,4,256,6400,20028.0
4,8,128,6800,12956.0
1,4,256,3200,30964.0
7,6,128,6800,11156.0
4,8,256,5600,20612.0
4,4,128,4800,12316.0
1,4,64,5300,19486.0
4,4,64,6500,8510.0
8,4,128,6500,10350.0
1,6,256,4200,31284.0
8,6,64,4700,6774.0
1,6,128,5900,23638.0
1,4,128,6000,23340.0
8,6,128,5100,10622.0
3,6,128,7700,14674.0
3,6,256,7000,22340.0
8,8,256,5700,18614.0
8,4,64,6500,6510.0
6,4,256,4200,18984.0
4,4,64,8000,8540.0
6,4,256,7400,19048.0
2,8,64,6500,13110.0
2,4,256,6100,24022.0
3,4,128,4700,14314.0
3,8,256,4000,22580.0
6,8,64,6400,8108.0
4,8,128,3600,12892.0
1,6,256,5800,31316.0
7,6,64,3200,7244.0
7,4,128,4500,10810.0
6,6,64,3700,7754.0
1,6,128,4300,23606.0
1,4,128,7100,23362.0
8,4,64,4000,6460.0
8,4,128,5800,10336.0
6,4,128,4200,11304.0
1,4,128,6600,23352.0
5,4,256,6800,19536.0
3,8,256,6900,22638.0
7,8,256,6100,19122.0
8,8,128,6300,10946.0
2,6,64,5000,12780.0
7,8,128,7700,11474.0
8,8,128,4600,10912.0
2,6,64,4600,12772.0
1,4,256,5400,31008.0
8,8,64,4600,7072.0
3,8,64,3100,11042.0
8,4,128,6100,10342.0
5,8,64,3500,8550.0
5,8,128,6300,12446.0
8,8,128,6800,10956.0
8,8,64,4900,7078.0
5,6,128,5200,12124.0
6,4,64,7200,7524.0
4,4,64,3000,8440.0
8,6,64,6600,6812.0
6,6,128,7200,11664.0
8,4,128,7700,10374.0
2,8,256,3900,24578.0
1,6,256,5500,31310.0
3,8,256,5100,22602.0
6,4,128,7400,11368.0
3,6,64,5600,10792.0
2,4,256,6100,24022.0
8,6,128,6400,10648.0
1,4,256,5300,31006.0
5,4,64,6300,8006.0
6,4,256,4600,18992.0
5,6,64,4000,8260.0
3,6,64,7100,10822.0
4,4,256,5800,20016.0
2,4,64,6400,12508.0
6,4,256,7500,19050.0
1,4,64,6600,19512.0
2,8,64,4000,13060.0
5,8,256,4000,20080.0
8,8,64,6200,7104.0
1,8,256,3400,31568.0
1,8,128,7900,23978.0
3,6,128,7900,14678.0
5,6,256,5300,19806.0
1,8,64,6000,20100.0
3,8,256,5400,22608.0
4,4,128,3800,12296.0
7,8,256,4400,19088.0
7,6,128,6400,11148.0
1,8,128,5400,23928.0
5,4,64,5100,7982.0
3,6,128,6500,14650.0
4,4,256,7100,20042.0
3,8,128,7400,14968.0
3,6,64,7000,10820.0
6,6,256,5100,19302.0
2,8,128,7700,16974.0
6,6,64,6100,7802.0
4,8,256,7500,20650.0
2,4,64,4800,12476.0
8,4,128,6600,10352.0
1,8,128,7400,23968.0
7,8,256,5300,19106.0
7,8,128,6100,11442.0
4,4,128,5200,12324.0
6,8,64,7500,8130.0
6,8,256,4900,19598.0
6,8,256,4000,19580.0
7,4,64,4900,6978.0
8,4,128,7500,10370.0
2,6,256,6500,24330.0
8,6,256,4800,18296.0
5,6,64,7500,8330.0
6,4,256,6400,19028.0
2,8,64,4600,13072.0
8,4,64,7700,6534.0
4,4,128,3400,12288.0
8,4,256,5500,18010.0
6,8,64,6500,8110.0
2,4,64,5700,12494.0
6,4,256,4200,18984.0
2,8,128,3000,16880.0
4,8,64,4100,9062.0
3,6,256,3700,22274.0
1,4,256,6800,31036.0
3,8,64,5000,11080.0
5,4,64,4800,7976.0
6,6,256,3700,19274.0
7,8,128,3500,11390.0
3,6,256,5500,22310.0
3,4,128,3900,14298.0
7,8,256,4500,19090.0
2,8,64,4700,13074.0
3,8,128,4100,14902.0
1,8,64,3500,20050.0
7,4,128,5700,10834.0
5,6,64,7500,8330.0
5,8,256,3300,20066.0
2,4,256,7800,24056.0
3,8,256,5700,22614.0
1,8,128,6700,23954.0
3,6,64,5100,10782.0
3,6,64,6500,10810.0
7,4,64,7700,7034.0
2,6,256,6200,24324.0
3,8,128,3600,14892.0
7,4,256,5900,18518.0
3,4,64,5100,10482.0
2,8,64,3200,13044.0
8,8,64,5400,7088.0
3,8,128,7600,14972.0
8,8,128,5400,10928.0
3,6,256,7400,22348.0
6,8,128,5200,11924.0
5,8,256,5900,20118.0
6,6,128,3900,11598.0
4,6,256,5600,20312.0
3,4,128,6000,14340.0
2,6,128,4300,16606.0
4,4,64,5600,8492.0
4,4,256,7600,20052.0
7,4,256,7600,18552.0
1,6,64,4300,19766.0
4,8,128,6400,12948.0
8,8,128,6900,10958.0
3,8,64,6800,11116.0
6,8,64,5500,8090.0
5,4,256,4900,19498.0
3,8,256,5000,22600.0
6,6,64,6200,7804.0
4,8,128,7700,12974.0
1,4,64,7400,19528.0
1,4,256,4300,30986.0
7,6,256,3700,18774.0
4,6,64,6900,8818.0
8,6,64,5500,6790.0
2,4,128,7400,16368.0
6,8,128,4100,11902.0
3,4,128,6500,14350.0
6,6,256,3700,19274.0
1,6,256,6400,31328.0
6,6,64,5700,7794.0
2,6,64,3600,12752.0
2,6,128,4100,16602.0
5,8,256,4800,20096.0
8,4,256,7300,18046.0
7,6,64,6400,7308.0
7,8,64,6300,7606.0
4,6,64,8000,8840.0
5,8,128,4300,12406.0
7,4,64,6500,7010.0
6,4,256,6000,19020.0
5,4,256,4500,19490.0
1,6,128,7100,23662.0
5,6,256,7100,19842.0
5,4,256,3900,19478.0
8,8,128,3700,10894.0
1,6,256,4700,31294.0
7,8,256,3000,19060.0
8,6,256,4800,18296.0
5,8,128,3400,12388.0
5,8,128,3600,12392.0
2,4,128,5400,16328.0
5,8,64,6600,8612.0
7,4,128,4900,10818.0
2,6,128,6100,16642.0
7,8,64,5100,7582.0
6,8,256,7300,19646.0
6,8,64,6800,8116.0
6,8,64,5700,8094.0
1,6,64,5800,19796.0
3,8,256,4200,22584.0
6,8,64,6900,8118.0
1,6,64,6500,19810.0
7,6,128,3800,11096.0
7,8,64,4200,7564.0
1,4,256,7400,31048.0
2,6,128,7300,16666.0
2,4,128,7800,16376.0
3,8,64,7600,11132.0
8,4,256,7600,18052.0
6,8,64,4000,8060.0
7,8,128,4600,11412.0
6,4,64,5100,7482.0
6,4,64,6400,7508.0
6,6,64,6800,7816.0
3,6,64,5100,10782.0
1,6,64,5000,19780.0
7,8,128,7900,11478.0
6,4,256,7600,19052.0
5,4,256,3500,19470.0
8,8,256,6500,18630.0
5,6,64,3200,8244.0
4,8,256,6200,20624.0
3,4,256,5300,22006.0
6,6,64,3800,7756.0
8,6,64,5300,6786.0
8,4,128,6100,10342.0
7,8,128,3900,11398.0
3,6,128,5900,14638.0
6,8,64,7400,8128.0
5,6,256,7100,19842.0
7,8,128,4700,11414.0
6,4,64,7500,7530.0
1,4,128,3000,23280.0
2,6,256,7000,24340.0
2,6,64,4700,12774.0
2,4,256,5400,24008.0
6,6,64,4900,7778.0
3,6,256,6000,22320.0
7,8,256,7300,19146.0
7,4,128,7100,10862.0
4,8,128,4500,12910.0
6,4,64,5800,7496.0
4,4,64,3600,8452.0
4,4,128,5700,12334.0
8,4,64,5300,6486.0
2,6,128,8000,16680.0
5,4,64,7500,8030.0
7,6,256,7500,18850.0
2,8,256,5800,24616.0
5,4,64,6300,8006.0
7,8,128,3000,11380.0
7,4,64,4000,6960.0
4,4,128,5100,12322.0
4,6,128,7300,12666.0
8,6,64,6400,6808.0
8,8,64,3200,7044.0
1,4,64,3300,19446.0
4,4,256,6500,20030.0
6,6,256,8000,19360.0
7,6,128,6800,11156.0
6,6,256,6000,19320.0
4,4,128,3500,12290.0
7,4,64,5100,6982.0
4,8,256,5200,20604.0
6,8,128,4500,11910.0
3,4,128,4700,14314.0
4,6,64,6100,8802.0
1,4,256,5100,31002.0
8,6,128,4600,10612.0
4,4,256,5200,20004.0
8,6,64,7200,6824.0
1,6,256,3400,31268.0
7,6,256,3300,18766.0
2,4,64,4900,12478.0
6,6,128,4900,11618.0
1,6,64,6400,19808.0
2,8,64,7000,13120.0
7,8,64,3500,7550.0
5,4,256,7900,19558.0
2,8,256,5200,24604.0
1,8,128,3600,23892.0
8,8,256,6500,18630.0
8,4,256,6400,18028.0
1,6,256,4800,31296.0
3,6,128,5500,14630.0
3,8,128,3400,14888.0
2,6,128,5500,16630.0
4,4,256,6100,20022.0
3,8,256,4400,22588.0
1,4,256,6000,31020.0
7,4,256,6900,18538.0
7,8,256,6800,19136.0
3,4,128,3100,14282.0
6,4,64,6700,7514.0
7,6,128,5000,11120.0
6,8,256,4500,19590.0
8,8,256,7900,18658.0
8,4,256,6300,18026.0
7,6,128,5800,11136.0
8,4,64,7400,6528.0
7,6,128,5500,11130.0
7,8,256,5000,19100.0
7,8,128,3100,11382.0
7,4,64,3800,6956.0
8,8,64,5200,7084.0
4,6,128,4000,12600.0
2,6,128,5300,16626.0
2,4,256,5100,24002.0
6,8,128,6500,11950.0
6,4,256,4700,18994.0
5,8,128,3700,12394.0
7,8,64,3700,7554.0
2,4,128,4600,16312.0
1,4,128,6100,23342.0
5,6,64,7100,8322.0
7,4,256,5600,18512.0
8,8,64,7400,7128.0
5,6,128,7600,12172.0
8,8,128,3500,10890.0
6,8,128,4800,11916.0
4,6,256,5800,20316.0
6,8,256,3600,19572.0
5,8,128,7900,12478.0
4,4,256,5700,20014.0
7,6,256,3600,18772.0
2,4,64,6300,12506.0
6,6,64,7100,7822.0
3,8,64,3100,11042.0
7,6,64,5900,7298.0
2,6,64,4400,12768.0
3,8,128,4600,14912.0
7,4,64,5600,6992.0
8,6,64,3200,6744.0
1,6,256,6000,31320.0
1,8,256,6600,31632.0
1,8,128,3800,23896.0
3,8,64,4500,11070.0
1,4,128,4700,23314.0
5,8,64,4200,8564.0
4,8,256,7300,20646.0
3,6,64,3000,10740.0
4,4,256,4200,19984.0
7,4,128,5900,10838.0
8,4,64,5900,6498.0
4,4,128,6500,12350.0
4,4,256,8000,20060.0
1,6,64,5100,19782.0
5,4,128,7000,11860.0
3,4,64,6700,10514.0
2,8,64,3300,13046.0
7,8,128,5500,11430.0
2,6,64,4400,12768.0
8,4,64,6600,6512.0
1,4,256,6300,31026.0
6,6,128,5800,11636.0
7,8,128,8000,11480.0
5,4,64,4400,7968.0
7,6,128,6500,11150.0
4,4,64,3900,8458.0
4,6,256,4100,20282.0
1,6,64,3500,19750.0
5,6,128,5300,12126.0
5,6,128,3200,12084.0
7,8,128,6400,11448.0
5,8,128,5000,12420.0
4,4,256,6900,20038.0
7,6,64,3300,7246.0
2,4,128,4500,16310.0
6,8,128,5400,11928.0
2,4,256,3400,23968.0
5,4,256,5600,19512.0
6,8,256,6600,19632.0
4,6,128,7200,12664.0
8,4,128,6600,10352.0
7,4,128,5700,10834.0
4,6,256,6300,20326.0
1,4,128,3000,23280.0
3,6,128,6400,14648.0
1,8,64,5500,20090.0
4,4,64,3100,8442.0
7,8,128,5500,11430.0
8,6,128,6300,10646.0
7,8,256,5300,19106.0
8,6,128,3200,10584.0
6,8,64,6700,8114.0
3,4,256,3800,21976.0
1,6,64,4800,19776.0
8,8,128,6600,10952.0
4,8,256,5200,20604.0
5,6,64,4300,8266.0
7,6,128,5400,11128.0
6,8,64,7000,8120.0
6,4,256,5400,19008.0
3,8,64,4600,11072.0
2,6,256,3600,24272.0
3,6,64,4000,10760.0
5,8,64,5900,8598.0
8,6,128,4100,10602.0
6,8,128,6000,11940.0
3,8,256,4800,22596.0
2,6,128,6700,16654.0
2,8,256,5500,24610.0
4,6,128,6000,12640.0
1,4,256,5200,31004.0
5,4,64,6700,8014.0
2,6,256,5600,24312.0
3,4,256,3500,21970.0
2,8,128,8000,16980.0
5,8,256,3300,20066.0
7,8,256,3600,19072.0
2,8,256,3900,24578.0
6,6,64,3300,7746.0
8,8,256,6400,18628.0
6,6,256,3600,19272.0
4,6,256,3000,20260.0
5,4,64,6400,8008.0
2,6,256,7500,24350.0
6,8,128,4200,11904.0
2,8,64,5000,13080.0
2,8,256,4600,24592.0
5,8,128,6700,12454.0
6,4,256,6500,19030.0
7,6,256,3100,18762.0
7,6,128,6700,11154.0
4,8,128,5000,12920.0
6,8,128,7400,11968.0
2,8,256,3300,24566.0
2,4,128,4400,16308.0
7,6,128,3300,11086.0
2,4,256,4700,23994.0
4,6,64,3500,8750.0
4,8,128,3900,12898.0
2,4,64,4200,12464.0
3,6,128,4400,14608.0
7,4,128,4500,10810.0
2,8,128,4600,16912.0
5,6,128,3200,12084.0
1,6,128,5700,23634.0
3,6,128,4900,14618.0
3,8,64,4600,11072.0
8,8,128,4700,10914.0
6,8,128,3200,11884.0
3,4,64,7700,10534.0
2,4,64,6000,12500.0
2,8,256,6700,24634.0
5,8,128,4800,12416.0
2,8,64,7000,13120.0
7,8,128,7100,11462.0
5,4,256,7700,19554.0
8,6,64,5400,6788.0
8,8,64,4800,7076.0
2,6,256,5400,24308.0
4,4,64,5600,8492.0
7,8,128,4800,11416.0
2,6,256,6900,24338.0
7,6,256,4400,18788.0
8,4,64,7300,6526.0
1,6,64,6500,19810.0
5,4,64,5200,7984.0
1,4,64,6300,19506.0
4,4,128,7500,12370.0
2,8,64,7400,13128.0
2,8,256,3200,24564.0
2,8,128,7600,16972.0
6,8,64,6800,8116.0
1,6,64,3900,19758.0
6,8,64,6400,8108.0
2,4,256,4300,23986.0
8,8,128,7600,10972.0
8,6,64,4500,6770.0
5,4,64,5800,7996.0
5,8,256,6000,20120.0
2,8,256,6700,24634.0
7,6,128,5100,11122.0
4,6,256,3000,20260.0
6,8,64,4100,8062.0
4,6,64,3500,8750.0
3,6,128,5800,14636.0
2,6,128,6500,16650.0
4,8,64,5700,9094.0
4,4,256,6200,20024.0
4,6,128,5700,12634.0
3,4,128,3900,14298.0
7,6,64,4000,7260.0
5,8,64,5900,8598.0
5,6,64,5100,8282.0
2,4,128,5700,16334.0
6,8,256,4500,19590.0
1,4,128,8000,23380.0
6,4,64,7300,7526.0
8,8,256,7500,18650.0
8,8,128,7500,10970.0
4,6,256,6200,20324.0
8,6,128,3400,10588.0
2,8,128,6600,16952.0
2,8,64,8000,13140.0
1,4,256,6700,31034.0
2,4,128,5800,16336.0
8,8,64,7600,7132.0
6,6,64,4500,7770.0
6,4,128,6400,11348.0
8,4,256,3200,17964.0
8,8,256,8000,18660.0
7,4,256,6200,18524.0
4,8,128,6700,12954.0
8,8,128,3300,10886.0
3,8,64,5300,11086.0
6,4,128,5800,11336.0
3,4,256,4900,21998.0
6,4,64,7800,7536.0
7,6,64,3100,7242.0
3,4,256,4100,21982.0
8,8,64,4700,7074.0
5,6,256,5600,19812.0
7,8,64,4100,7562.0
5,8,64,4800,8576.0
2,4,256,6500,24030.0
2,6,256,8000,24360.0
3,6,256,7000,22340.0
4,4,128,4800,12316.0
3,4,64,5500,10490.0
6,4,128,3400,11288.0
5,4,64,7900,8038.0
3,8,128,3100,14882.0
3,6,64,4200,10764.0
6,6,128,7100,11662.0
8,6,64,3100,6742.0
2,4,64,4600,12472.0
6,4,128,7300,11366.0
5,6,128,6000,12140.0
7,8,256,5800,19116.0
8,8,64,4600,7072.0
7,8,256,6400,19128.0
3,8,256,7100,22642.0
1,4,64,4800,19476.0
1,8,256,6700,31634.0
5,6,64,3800,8256.0
7,6,64,6100,7302.0
6,8,128,6300,11946.0
1,6,64,4500,19770.0
8,6,256,3700,18274.0
2,6,64,4400,12768.0
1,6,64,4400,19768.0
5,8,256,3600,20072.0
7,6,256,3400,18768.0
8,8,256,7500,18650.0
4,6,128,6900,12658.0
3,4,128,3600,14292.0
3,8,128,6700,14954.0
3,6,64,7100,10822.0
3,8,64,3900,11058.0
8,4,256,4600,17992.0
5,8,128,6300,12446.0
3,6,128,3700,14594.0
4,8,256,4600,20592.0
1,4,256,3000,30960.0
1,8,64,6000,20100.0
6,4,64,5200,7484.0
2,8,256,6100,24622.0
8,4,256,7400,18048.0
7,4,128,4100,10802.0
1,4,256,6800,31036.0
1,4,256,7700,31054.0
2,8,128,4500,16910.0
4,6,64,7800,8836.0
4,4,128,5700,12334.0
5,4,64,5000,7980.0
7,4,256,5100,18502.0
7,8,256,5500,19110.0
2,8,256,7200,24644.0
1,6,64,3000,19740.0
1,6,64,3100,19742.0
1,8,128,4300,23906.0
8,8,256,4400,18588.0
4,8,256,6100,20622.0
3,8,256,6100,22622.0
7,4,64,6100,7002.0
8,4,128,5600,10332.0
6,8,256,6800,19636.0
5,6,128,3700,12094.0
8,8,64,6200,7104.0
5,4,128,6700,11854.0
7,4,256,7500,18550.0
2,4,128,5900,16338.0
6,8,64,4200,8064.0
4,8,64,6400,9108.0
1,8,256,5700,31614.0
7,8,64,5800,7596.0
3,8,256,6700,22634.0
5,4,256,7400,19548.0
4,8,256,3400,20568.0
7,4,256,6600,18532.0
5,6,128,6400,12148.0
6,6,64,3800,7756.0
7,6,256,7700,18854.0
6,4,128,6200,11344.0
4,8,128,5500,12930.0
5,6,128,3500,12090.0
1,6,256,3400,31268.0
2,8,64,7300,13126.0
7,8,256,7000,19140.0
3,4,64,5200,10484.0
8,8,128,5800,10936.0
3,6,64,3700,10754.0
4,8,64,5500,9090.0
2,4,256,7100,24042.0
1,6,256,7500,31350.0
2,4,256,5800,24016.0
2,6,64,4000,12760.0
5,4,256,5900,19518.0
3,6,256,7800,22356.0
8,4,256,6000,18020.0
4,8,64,6600,9112.0
4,6,256,5900,20318.0
3,6,256,5800,22316.0
2,6,64,3100,12742.0
3,8,256,3300,22566.0
8,4,128,3300,10286.0
4,8,256,4300,20586.0
2,6,64,7700,12834.0
8,8,256,5000,18600.0
1,4,64,6700,19514.0
6,8,256,6900,19638.0
1,6,128,5800,23636.0
8,6,64,4500,6770.0
4,4,256,6800,20036.0
3,4,256,7100,22042.0
3,6,64,3500,10750.0
3,6,256,3000,22260.0
1,6,128,6600,23652.0
5,4,64,7400,8028.0
3,4,128,4700,14314.0
5,8,128,5100,12422.0
5,6,128,6100,12142.0
2,6,64,6900,12818.0
5,8,64,7100,8622.0
4,4,256,3500,19970.0
6,6,128,7400,11668.0
1,4,128,8000,23380.0
1,4,128,5300,23326.0
3,4,256,7000,22040.0
3,4,64,6400,10508.0
1,6,128,6500,23650.0
2,6,128,4600,16612.0
5,4,128,3700,11794.0
3,8,64,3300,11046.0
4,8,128,4000,12900.0
5,4,64,5700,7994.0
3,4,256,5000,22000.0
7,6,256,7800,18856.0
1,4,128,7100,23362.0
2,4,256,5800,24016.0
5,6,64,7000,8320.0
8,8,64,3500,7050.0
7,6,128,3100,11082.0
7,6,256,6900,18838.0
4,4,64,4200,8464.0
7,6,256,6300,18826.0
1,8,128,5500,23930.0
1,4,64,5300,19486.0
7,4,64,7600,7032.0
7,6,256,3100,18762.0
8,4,64,3100,6442.0
4,6,64,7600,8832.0
3,4,128,4200,14304.0
5,8,256,4100,20082.0
5,8,256,4700,20094.0
3,6,64,7600,10832.0
4,6,128,7800,12676.0
5,6,64,5000,8280.0
5,4,128,5900,11838.0
8,8,256,3900,18578.0
1,6,256,5700,31314.0
2,4,64,5300,12486.0
8,8,64,4400,7068.0
6,6,64,5000,7780.0
5,6,128,3000,12080.0
4,8,256,4500,20590.0
8,4,256,5300,18006.0
6,6,128,6600,11652.0
8,8,256,5400,18608.0
5,4,256,5200,19504.0
2,6,64,6100,12802.0
7,4,128,5400,10828.0
5,4,128,6600,11852.0
6,8,64,6100,8102.0
3,8,128,7600,14972.0
6,4,128,6700,11354.0
6,6,128,7900,11678.0
2,6,64,7100,12822.0
8,6,256,5500,18310.0
4,4,64,5100,8482.0
6,4,128,4500,11310.0
8,8,64,7900,7138.0
1,4,256,5500,31010.0
3,4,256,3500,21970.0
6,4,64,5100,7482.0
4,4,64,3800,8456.0
7,8,64,7400,7628.0
7,6,64,7100,7322.0
2,8,64,7000,13120.0
1,8,256,4900,31598.0
7,6,256,3600,18772.0
5,4,64,8000,8040.0
6,6,256,4500,19290.0
4,8,128,5700,12934.0
5,6,64,7600,8332.0
4,4,256,5300,20006.0
6,8,64,7300,8126.0
6,8,128,4700,11914.0
2,8,256,7400,24648.0
5,6,256,3400,19768.0
1,8,64,4800,20076.0
3,8,128,5900,14938.0
7,6,128,7900,11178.0
7,8,256,7100,19142.0
6,4,128,7000,11360.0
1,4,128,5400,23328.0
6,6,64,5900,7798.0
6,8,256,6500,19630.0
4,6,64,4800,8776.0
8,8,128,6400,10948.0
4,6,256,7700,20354.0
4,6,128,5600,12632.0
8,8,256,5600,18612.0
7,6,128,5700,11134.0
3,6,64,4200,10764.0
8,6,64,7500,6830.0
8,8,128,4300,10906.0
4,6,128,5200,12624.0
1,4,64,6200,19504.0
2,8,256,3900,24578.0
7,4,256,6100,18522.0
7,4,64,8000,7040.0
4,6,128,5600,12632.0
4,4,256,7300,20046.0
5,4,64,7400,8028.0
8,4,64,4800,6476.0
4,6,64,6700,8814.0
3,8,128,4600,14912.0
2,6,64,4200,12764.0
7,8,128,7100,11462.0
7,4,64,7400,7028.0
6,4,256,3100,18962.0
8,6,128,6400,10648.0
5,8,64,6500,8610.0
1,6,64,4800,19776.0
2,8,256,6000,24620.0
4,6,256,7500,20350.0
8,6,64,5600,6792.0
1,8,256,4300,31586.0
8,6,128,3800,10596.0
5,4,128,4000,11800.0
4,4,256,5200,20004.0
2,6,64,3300,12746.0
4,8,128,7900,12978.0
4,6,256,6900,20338.0
7,6,256,6400,18828.0
6,4,256,7300,19046.0
2,6,128,7600,16672.0
3,8,64,8000,11140.0
4,6,256,4000,20280.0
8,8,64,3200,7044.0
6,8,256,5000,19600.0
7,4,64,8000,7040.0
3,4,64,6000,10500.0
5,8,64,3500,8550.0
4,4,64,4000,8460.0
2,8,128,5900,16938.0
7,6,128,3900,11098.0
1,6,128,5800,23636.0
6,8,128,6400,11948.0
2,6,256,6100,24322.0
2,6,256,4100,24282.0
6,6,128,5500,11630.0
3,6,64,4100,10762.0
1,4,256,7100,31042.0
8,4,256,3800,17976.0
2,6,256,7500,24350.0
2,8,128,4300,16906.0
7,4,256,7400,18548.0
1,4,128,5900,23338.0
1,8,64,5900,20098.0
2,4,256,7900,24058.0
4,8,128,6400,12948.0
1,4,64,3600,19452.0
7,6,128,3300,11086.0
1,4,64,6700,19514.0
2,8,128,3800,16896.0
1,8,64,4300,20066.0
5,4,256,6500,19530.0
4,4,256,7100,20042.0
3,8,256,5600,22612.0
1,8,128,4000,23900.0
